VIN	customer	service_writer	start_date	completion_date	odometer	labor_cost	repair_desc
MO4IRL8VERY769844	96-9587311	roland	9/14/2021	9/18/2021	995396	159.45	install intelligent alternator; change pcv filter/pcv valve; 
MO4IRL8VERY769844	64-4494473	user15	9/20/2021	9/24/2021	1013897	212.6	install parking sensors; adjust turn signals; 
MRMMF0HP62P826823	B0490229322	user30	9/23/2020	9/25/2020	268539	123.61	adjust accelerator pedal linkage; install smoked glass; 
MRMMF0HP62P826823	C7749249695	user12	11/29/2020	12/31/2020	876274	535.66	change oil filter; adjust hybrid performance; 
MRMMF0HP62P826823	A7974811992	user33	1/9/2021	5/29/2021	947851	164.82	reduce carbon footprint; fix deceleration system; 
MRMMF0HP62P826823	D4681815206	roland	7/14/2021	7/31/2021	952506	741.68	attach seat extension; adjust running boards; 
MRMMF0HP62P826823	B3613796899	user33	8/23/2021	9/5/2021	991449	535.66	change wheel cylinders; fix broken tow hooks; 
MSDXHNXN7QI172357	D9854901324	user12	7/8/2021	7/9/2021	455858	66.12	install parking sensors; attach exterior camera; 
MSDXHNXN7QI172357	38-5109013	user15	7/11/2021	7/13/2021	460810	132.24	install vanity mirrors; install smoked glass; 
MSDXHNXN7QI172357	B2456071697	user30	7/15/2021	7/23/2021	474857	595.08	replace water pump; 
MSDXHNXN7QI172357	B8560719297	user30	7/27/2021	8/14/2021	480609	1057.92	refurbish power steering; adjust low fuel warning indicator; 
MSDXHNXN7QI172357	A6107738399	user12	8/30/2021	9/2/2021	665343	198.36	change coolant; make polarization coating; 
MSDXHNXN7QI172357	A2356695475	user30	9/4/2021	9/13/2021	684034	66.12	replace radiator hoses; adjust adaptive cruise control; 
N8E3SF7HL4Q053617	D8549360259	user12	7/10/2021	7/13/2021	125788	58.74	adjust seat belts tension; 
N8E3SF7HL4Q053617	51-3984561	user12	7/30/2021	8/1/2021	246370	29.37	fix sunroof; adjust climate control; 
N8E3SF7HL4Q053617	B1302071867	user13	8/5/2021	8/12/2021	275209	14.68	adjust block heater; 
N8E3SF7HL4Q053617	A7394786391	user33	8/15/2021	8/28/2021	279076	176.22	replace serpentine belt; change pcv filter/pcv valve; 
N8E3SF7HL4Q053617	B9153577327	user15	9/1/2021	9/6/2021	311365	58.74	install optional equipment; check drive axle boots; 
N8E3SF7HL4Q053617	42-4075529	user12	9/11/2021	9/23/2021	325336	58.74	refurbish power steering; change wheel cylinders; 
NA4F6S1MRA6664248	B3613796899	user13	6/9/2021	6/19/2021	240207	102.42	improve cylinder configuration; 
NA4F6S1MRA6664248	59-1521466	user13	6/29/2021	7/13/2021	352804	85.35	change oil filter; reconfigure service reminder light; 
NA4F6S1MRA6664248	56-2291887	user33	7/22/2021	7/22/2021	422475	17.07	adjust adaptive cruise control; replace crankcase ventilation filter; 
NA4F6S1MRA6664248	B4747383483	user17	7/29/2021	7/31/2021	485286	17.07	replace liftgate window; change air conditioner refrigerant; 
ND00P44OT6F777455	B6594307920	user29	5/8/2021	6/11/2021	104717	105.44	fix sunroof; improve engine performance; 
ND00P44OT6F777455	17-6105195	user33	6/12/2021	6/29/2021	111407	263.61	change pcv filter/pcv valve; fix sunroof; 
NE8WFOV66CZ904500	A9824759625	user17	10/31/2020	12/13/2020	76322	1226.38	install curtain airbags; adjust low fuel warning indicator; 
NE8WFOV66CZ904500	07-6913915	user13	1/1/2021	1/24/2021	248911	238.46	replace stabilizer bar; refurbish power steering; 
NE8WFOV66CZ904500	B6629932093	user12	2/19/2021	3/21/2021	406979	272.53	install smoked glass; install separate rear audio; 
NE8WFOV66CZ904500	64-7173397	user17	3/28/2021	3/29/2021	467055	68.13	change speaker configuration; replace water pump; 
NE8WFOV66CZ904500	D2440363626	user12	4/9/2021	5/4/2021	514205	34.07	attach spoiler; install anti-theft alarm; 
NE8WFOV66CZ904500	D3639339127	user13	5/8/2021	5/26/2021	535424	136.26	fix deceleration system; 
NE8WFOV66CZ904500	C9725877677	roland	6/5/2021	6/27/2021	566675	647.26	replace steering column lock; fix solar sunroof; 
NE8WFOV66CZ904500	A0750292190	user33	7/7/2021	9/7/2021	569311	34.07	adjust hybrid performance; install anti-theft alarm; 
NE8WFOV66CZ904500	A2150826458	user13	9/13/2021	9/18/2021	636253	102.2	fix nvh dampening system; install on-board diagnosis system; 
NF28EM6ENDG175285	B9153577327	user33	12/29/2020	1/1/2021	398724	168.67	replace radiator core & ac condenser; adjust block heater; 
NF28EM6ENDG175285	D5191373192	user29	1/11/2021	1/22/2021	420353	506.02	replace liftgate window; change steering rack; 
NF28EM6ENDG175285	B4747383483	user17	1/23/2021	1/24/2021	425174	42.17	refurbish power steering; replace stabilizer bar; 
NF28EM6ENDG175285	D0979557056	user33	3/3/2021	3/8/2021	729557	210.84	attach exterior camera; fix rear defroster; 
NF28EM6ENDG175285	A0301796521	user33	3/13/2021	4/27/2021	758063	421.68	change coolant; install vanity mirrors; 
NF28EM6ENDG175285	C2665896847	user12	5/20/2021	5/23/2021	933140	84.34	adjust retractable mirrors; fix broken tow hooks; 
NF28EM6ENDG175285	B8116028762	user33	6/9/2021	8/13/2021	1102119	2150.58	fix sunroof; adjust block heater; 
NF28EM6ENDG175285	D0751253658	user29	8/16/2021	9/9/2021	1106916	1012.04	fix external temperature display; repair shiftable automatic transmission; 
NS2W7Q8QFUS135331	D6887650752	user12	7/24/2021	7/28/2021	355763	24.91	install parking sensors; install intelligent alternator; 
NS2W7Q8QFUS135331	A4195059665	user12	8/5/2021	8/10/2021	414259	24.91	install active pedestrian protection system; reduce blind spot; 
NSCARZ5CLLT322372	C2530704207	roland	2/7/2021	3/18/2021	189880	1908.45	fix deceleration system; change steering rack; 
NSCARZ5CLLT322372	C0840217146	user17	7/19/2021	8/28/2021	548235	782.95	prevent fuel pump shutoff; change pcv filter/pcv valve; 
NTUHURHPI0H639059	D5106706321	user30	7/13/2021	7/18/2021	29503	18.96	fix external temperature display; change suspension fluid; 
NTUHURHPI0H639059	D8805924960	user29	7/27/2021	9/12/2021	75003	587.7	add heated windshield; change steering rack; 
O3U8PZ7LEWO313018	A4195059665	user15	2/14/2021	3/18/2021	92122	516.64	fix ventilated seats; repair cooled seats; 
O3U8PZ7LEWO313018	A9110995031	user17	5/7/2021	5/8/2021	611441	31.31	change timing belt; 
O3U8PZ7LEWO313018	A1100965794	roland	5/14/2021	5/23/2021	677880	156.56	replace diverter valve; install anti-theft alarm; 
O3U8PZ7LEWO313018	34-1167025	user17	6/24/2021	7/20/2021	1020544	328.77	install turbocharger; adjust climate control; 
O3U8PZ7LEWO313018	B7932999712	user17	8/1/2021	8/4/2021	1084103	46.97	reduce blind spot; refurbish power steering; 
O3U8PZ7LEWO313018	C4785358885	user33	8/10/2021	9/14/2021	1145243	187.87	fix rear hvac; adjust adaptive cruise control; 
O4SAMHWK3TM537758	D9983832656	user13	10/31/2020	11/20/2020	136337	796.14	install active pedestrian protection system; reduce blind spot; 
O4SAMHWK3TM537758	C1874682232	user33	1/30/2021	2/5/2021	909548	56.87	reduce carbon footprint; install intelligent alternator; 
O4SAMHWK3TM537758	B8560719297	user33	3/13/2021	3/30/2021	1333655	739.27	set up gyro sensor; install parking sensors; 
O4SAMHWK3TM537758	D4535340558	user15	4/29/2021	5/17/2021	1539029	227.47	replace timing belt tensioner; set up satellite radio; 
O4SAMHWK3TM537758	B8267603424	user15	6/20/2021	7/1/2021	1752424	284.33	reduce carbon footprint; change wheel cylinders; 
O583JPNPRFJ444212	07-6913915	user12	3/14/2020	4/10/2020	95663	44.1	replace crankcase ventilation filter; replace serpentine belt; 
O583JPNPRFJ444212	D9868570966	user30	4/12/2020	4/22/2020	114594	132.3	improve cylinder configuration; 
O583JPNPRFJ444212	B0490229322	user17	8/11/2020	9/9/2020	597996	1278.92	adjust running boards; adjust accelerator pedal linkage; 
O583JPNPRFJ444212	B2503869534	user12	9/11/2020	9/29/2020	599578	793.81	replace diverter valve; set up satellite radio; 
O583JPNPRFJ444212	C7836526302	user29	11/27/2020	12/1/2020	666895	88.2	change pcv filter/pcv valve; replace serpentine belt; 
O583JPNPRFJ444212	A9499931848	user13	3/20/2021	4/13/2021	755849	749.71	change pcv filter/pcv valve; install on-board diagnosis system; 
O583JPNPRFJ444212	D9726048247	user17	4/28/2021	5/20/2021	851638	44.1	adjust climate control; install intelligent alternator; 
O583JPNPRFJ444212	A6107738399	user15	6/30/2021	9/18/2021	1206268	573.31	change steering rack; reduce fuel consumption; 
O60A4VOEHXR128008	D4949425401	user17	4/25/2021	5/2/2021	176447	192.03	install active pedestrian protection system; install optional equipment; 
O60A4VOEHXR128008	17-6105195	user12	5/6/2021	5/7/2021	199194	27.43	fix rear defroster; 
O60A4VOEHXR128008	D6887650752	user15	5/27/2021	6/20/2021	298774	576.09	change suspension fluid; 
O60A4VOEHXR128008	A0965866036	user29	7/5/2021	7/7/2021	461010	27.43	install active pedestrian protection system; replace serpentine belt; 
O60A4VOEHXR128008	C2673914348	user15	7/15/2021	8/25/2021	477857	82.3	attach seat extension; install roof spoiler; 
O68UZR8AH8Z844182	37-8167653	user17	4/25/2021	4/29/2021	117195	72.32	add knee airbags; fix rear defroster; 
O68UZR8AH8Z844182	C9725877677	user15	6/2/2021	6/8/2021	446544	14.46	reduce fuel consumption; fix air filter restriction indicator; 
O68UZR8AH8Z844182	D2507219873	user17	6/13/2021	6/13/2021	456198	14.46	fix a-pillar; replace brake pedal spring; 
O68UZR8AH8Z844182	B5647927687	roland	6/25/2021	7/14/2021	526694	57.86	replace serpentine belt; fix sunroof; 
O68UZR8AH8Z844182	D5106706321	user17	7/26/2021	8/7/2021	549497	188.04	replace stabilizer bar; install anti-theft alarm; 
O68UZR8AH8Z844182	B8426722523	user15	8/16/2021	9/22/2021	575840	144.64	upgrade navigation system; add knee airbags; 
O7G8N14WM0R109118	D5191373192	user29	6/19/2021	6/21/2021	68778	35.31	adjust adaptive cruise control; replace ace filter; 
O7G8N14WM0R109118	48-1769205	user13	7/26/2021	7/29/2021	202742	47.08	improve engine performance; install on-board diagnosis system; 
O7G8N14WM0R109118	A0923389692	user15	7/30/2021	8/2/2021	212378	11.77	fix sunroof; 
O7G8N14WM0R109118	D4681815206	roland	8/19/2021	8/27/2021	367682	11.77	fix rear defroster; replace catalytic converter; 
O7G8N14WM0R109118	B4747383483	user30	9/20/2021	9/24/2021	565482	23.54	upgrade navigation system; install active pedestrian protection system; 
OBZR6DDFFCD009341	B3493541660	user29	10/18/2020	12/24/2020	647876	309.42	prevent fuel pump shutoff; change coolant; 
OBZR6DDFFCD009341	B8116028762	roland	2/18/2021	5/31/2021	1184366	375.73	attach seat extension; set up auto-delay headlights; 
OEA0E3LOO4W743479	A9110995031	user29	9/22/2020	10/1/2020	156894	76.36	replace radiator hoses; replace diverter valve; 
OEA0E3LOO4W743479	37-8167653	roland	10/7/2020	12/12/2020	164459	687.2	change oil filter; attach seat extension; 
OEA0E3LOO4W743479	C0199518923	user33	12/20/2020	4/10/2021	233956	1234.42	fix power activated release; repair direct injection system; 
OEA0E3LOO4W743479	D8282569200	user29	6/26/2021	6/27/2021	590243	12.73	set up gyro sensor; 
OEA0E3LOO4W743479	A4195059665	user29	7/9/2021	7/19/2021	715333	63.63	fix external temperature display; fix solar sunroof; 
OEA0E3LOO4W743479	D3405738399	user30	8/21/2021	8/25/2021	721621	38.18	replace crankcase ventilation filter; install roof spoiler; 
OHCKSZQ18XX891594	C5471875763	user15	5/23/2021	7/26/2021	772397	222.73	fix rear defroster; adjust running boards; 
OO1YC73Q4SY467607	B5240692276	user13	6/29/2021	7/4/2021	231336	380.31	adjust regenerative braking; 
OO1YC73Q4SY467607	B4430396935	user17	7/9/2021	7/10/2021	245037	126.77	adjust accelerator pedal linkage; 
OO1YC73Q4SY467607	D5515926273	user30	8/17/2021	8/20/2021	489510	126.77	install anti-theft alarm; fix ventilated seats; 
OO1YC73Q4SY467607	C8565047824	roland	8/27/2021	9/10/2021	567847	887.4	fix broken tow hooks; fix solar sunroof; 
OO1YC73Q4SY467607	A3706458629	user17	9/12/2021	9/16/2021	578925	126.77	configure universal remote control; fix nvh dampening system; 
OP7N2PZBA4C241759	B5647927687	user29	7/13/2021	9/2/2021	110098	640.34	change air conditioner refrigerant; remove oversteer; 
OP7N2PZBA4C241759	C0315829968	user29	9/3/2021	9/12/2021	113162	106.72	set up gyro sensor; adjust climate control; 
OP7N2PZBA4C241759	B3560453812	user30	9/16/2021	9/23/2021	152976	186.77	install intelligent alternator; adjust climate control; 
OVBB31XUCCJ534771	D3516713339	user17	5/27/2021	7/17/2021	142937	204.84	install turbocharger; reduce fuel consumption; 
OVBB31XUCCJ534771	B2831352575	user30	8/30/2021	9/14/2021	519296	136.56	change timing belt; configure universal remote control; 
P17AFMQE3BI177849	B4430396935	user30	3/31/2021	4/9/2021	76637	183.85	install active pedestrian protection system; 
P17AFMQE3BI177849	C8363248808	user15	5/1/2021	5/11/2021	186587	245.13	install intelligent alternator; install optional equipment; 
P17AFMQE3BI177849	B0667673329	user15	5/13/2021	5/15/2021	188311	122.57	adjust hybrid performance; improve cylinder configuration; 
P17AFMQE3BI177849	D0979557056	user15	6/2/2021	6/21/2021	264091	122.57	fix external temperature display; repair cooled seats; 
P17AFMQE3BI177849	A4307733572	user12	7/8/2021	7/15/2021	410054	306.41	repair direct injection system; install parking sensors; 
P17AFMQE3BI177849	D9983832656	user13	7/28/2021	8/6/2021	500044	61.28	install anti-theft alarm; configure universal remote control; 
P17AFMQE3BI177849	D7871290693	user33	8/9/2021	8/13/2021	504027	306.41	attach exterior camera; adjust running boards; 
P17AFMQE3BI177849	A7476663773	user33	8/17/2021	8/17/2021	509003	61.28	change steering rack; fix broken tow hooks; 
P17AFMQE3BI177849	A2549561818	user12	8/20/2021	8/23/2021	526531	122.57	change pcv filter/pcv valve; replace tail lights; 
P1RZOQHCOAP558002	A7656008373	user17	3/6/2021	3/11/2021	182712	78.78	install optional equipment; fix sunroof; 
P1RZOQHCOAP558002	37-8167653	roland	3/12/2021	5/25/2021	189522	173.32	install on-board diagnosis system; improve cylinder configuration; 
P1RZOQHCOAP558002	C6938144357	user12	5/27/2021	5/29/2021	196226	31.51	install active pedestrian protection system; 
P1RZOQHCOAP558002	56-2291887	user15	6/3/2021	6/30/2021	245760	78.78	adjust hybrid performance; install roof spoiler; 
P1RZOQHCOAP558002	B3613796899	user13	7/25/2021	9/16/2021	340028	551.46	adjust ignition timing; replace timing belt tensioner; 
P4QVR1UU2HK859570	B5240692276	user33	8/14/2021	8/15/2021	915474	11.85	fix cylinder head bolts; replace liftgate window; 
P724MZX4MT1276309	C1301696678	user17	5/20/2021	7/10/2021	108939	1031.44	change oil filter; improve engine performance; 
P724MZX4MT1276309	B0490229322	user17	8/4/2021	9/3/2021	236011	247.55	install separate rear audio; fix cylinder head bolts; 
PHC3C1O8R1Q659241	C9725877677	roland	5/30/2020	6/2/2020	73627	35.26	reduce blind spot; fix a-pillar; 
PHC3C1O8R1Q659241	13-6202155	user15	9/9/2020	11/14/2020	967269	52.89	fix steering damper; install turbocharger; 
PHC3C1O8R1Q659241	D8406096764	user33	12/5/2020	12/31/2020	1094126	141.04	change timing belt; repair cooled seats; 
PHC3C1O8R1Q659241	A7135730876	user12	1/8/2021	2/27/2021	1148471	352.61	install intelligent alternator; adjust low fuel warning indicator; 
PHC3C1O8R1Q659241	A2549561818	user30	3/1/2021	3/2/2021	1172202	35.26	repair direct injection system; 
PHC3C1O8R1Q659241	D7871290693	user13	3/17/2021	3/28/2021	1214395	35.26	add knee airbags; adjust block heater; 
PHC3C1O8R1Q659241	A1100965794	user30	4/21/2021	5/8/2021	1215913	70.52	install turbocharger; replace steering column lock; 
PHC3C1O8R1Q659241	34-0807225	user29	6/1/2021	6/28/2021	1428253	334.98	add knee airbags; reconfigure service reminder light; 
PHC3C1O8R1Q659241	B4747383483	roland	7/17/2021	9/7/2021	1499926	546.54	add heated windshield; fix deceleration system; 
PKYOLPHA18P242940	A5224016442	user29	4/14/2021	6/14/2021	493497	376.66	fix rear defroster; replace radiator core & ac condenser; 
PKYOLPHA18P242940	C8363248808	roland	7/5/2021	7/26/2021	565233	223.64	replace radiator core & ac condenser; add knee airbags; 
PKZKDPC20DX722828	C8363248808	user29	12/25/2020	1/24/2021	1372192	47.89	adjust hybrid performance; 
PKZKDPC20DX722828	B3114961337	user12	4/2/2021	5/17/2021	2139849	909.92	change wheel cylinders; replace water pump; 
PKZKDPC20DX722828	B8118245955	user30	7/4/2021	7/26/2021	2607892	191.56	attach exterior camera; replace radiator core & ac condenser; 
PKZKDPC20DX722828	B2503869534	user33	8/2/2021	9/21/2021	2635629	1628.28	set up satellite radio; 
PPC2Q3TT2DU845732	B6594307920	user13	6/1/2021	6/5/2021	15375	34.01	change timing belt; replace stabilizer bar; 
PPC2Q3TT2DU845732	D3341952649	user30	7/7/2021	7/26/2021	83955	408.08	attach exterior camera; replace liftgate window; 
PPC2Q3TT2DU845732	A4195059665	user30	7/27/2021	8/3/2021	93958	238.05	fix rear defroster; adjust ignition timing; 
PPC2Q3TT2DU845732	B2391029488	user30	8/4/2021	8/14/2021	95866	238.05	replace water pump; install dusk-sensing headlights; 
PPC2Q3TT2DU845732	64-4494473	user33	8/20/2021	8/20/2021	140946	34.01	adjust hybrid performance; correct abs; 
PPC2Q3TT2DU845732	A2356695475	roland	8/24/2021	8/27/2021	177417	102.02	replace liftgate window; install active pedestrian protection system; 
PPC2Q3TT2DU845732	A7476663773	user13	8/28/2021	9/1/2021	180744	102.02	change oil filter; adjust reverse tilt mirrors; 
PPC2Q3TT2DU845732	D4268387122	user15	9/8/2021	9/13/2021	187110	102.02	adjust retractable mirrors; install turbocharger; 
PPFD88BR0K2892279	B3613796899	user15	1/11/2021	3/5/2021	109074	317.97	attach exterior camera; repair direct injection system; 
PPFD88BR0K2892279	C8363248808	user12	3/12/2021	4/25/2021	161836	278.23	reduce fuel consumption; repair seatbelt force limiters; 
PPFD88BR0K2892279	D8269311874	user17	5/5/2021	6/25/2021	192089	675.69	reduce blind spot; upgrade navigation system; 
PPFD88BR0K2892279	C9468553584	user33	7/4/2021	8/17/2021	205653	291.47	replace water pump; adjust traction control system; 
PSTBCM0C2MV291539	B6594307920	user29	1/29/2021	2/5/2021	161549	74.67	replace steering column lock; change suspension fluid; 
PSTBCM0C2MV291539	86-6324444	user13	2/11/2021	2/12/2021	174204	49.78	fix steering damper; reconfigure service reminder light; 
PSTBCM0C2MV291539	A1148700069	user12	2/16/2021	3/5/2021	185761	248.91	reduce blind spot; configure universal remote control; 
PSTBCM0C2MV291539	A4307733572	user12	4/1/2021	4/27/2021	240564	199.13	reduce blind spot; replace stabilizer bar; 
PSTBCM0C2MV291539	D3769942713	roland	4/30/2021	5/7/2021	270960	124.46	adjust retractable mirrors; install optional equipment; 
PSTBCM0C2MV291539	94-3886618	user13	6/9/2021	6/18/2021	288708	74.67	replace stabilizer bar; improve engine performance; 
PSTBCM0C2MV291539	35-7670320	user15	6/25/2021	7/8/2021	362158	348.48	replace timing belt tensioner; replace ace filter; 
